boliga_id;address1;address2;zipcode;list_price;living_area;lot_area;rooms;floors;construction_date;energy_rating;taxes_pr_month;bsmnt_area;station_dist_km;created_date;market_days;url;gmaps
1743239;Klokkerbakken 8; 2830 Virum;2830;5495000;91;424;4;0;1944;C;4564;28;150.07;2021-01-30 00:00:00;1;https://www.boliga.dk/bolig/1743239;https://maps.google.com/?q=56.161902,10.15779
1742979;Østervang 22; 3450 Allerød;3450;4195000;130;800;5;0;1970;D;4229;0;14.33;2021-01-29 00:00:00;2;https://www.boliga.dk/bolig/1742979;https://maps.google.com/?q=55.76323,12.478764
1743099;Bredevej 105; 2830 Virum;2830;6995000;157;767;5;0;1923;C;5247;18;1.35;2021-01-29 00:00:00;2;https://www.boliga.dk/bolig/1743099;https://maps.google.com/?q=55.797114,12.493154
1742983;Virum Stationsvej 159; 2830 Virum;2830;7195000;110;758;5;0;1954;D;6180;59;1.06;2021-01-29 00:00:00;2;https://www.boliga.dk/bolig/1742983;https://maps.google.com/?q=55.788137,12.462493
1742624;Rønnealle 38; 3450 Allerød;3450;4675000;154;730;5;0;1962;E;4230;0;200.33;2021-01-28 00:00:00;3;https://www.boliga.dk/bolig/1742624;https://maps.google.com/?q=56.338038,9.24709
1742712;Knuds Alle 22; 2800 Kongens Lyngby;2800;5395000;110;709;4;0;1949;C;4465;80;1.98;2021-01-28 00:00:00;3;https://www.boliga.dk/bolig/1742712;https://maps.google.com/?q=55.753428,12.485723
1742360;Peder Godskes Vej 28; 2830 Virum;2830;6595000;118;848;5;0;1953;G;6063;54;1.3;2021-01-28 00:00:00;3;https://www.boliga.dk/bolig/1742360;https://maps.google.com/?q=55.792349,12.452185
1742441;Anemonevej 41; 3500 Værløse;3500;7695000;163;1266;5;0;1957;D;6173;0;3.47;2021-01-28 00:00:00;3;https://www.boliga.dk/bolig/1742441;https://maps.google.com/?q=55.757581,12.406234
1742031;Marie Grubbes Alle 21; 2800 Kongens Lyngby;2800;4495000;90;440;5;0;1959;D;3689;50;1.98;2021-01-27 00:00:00;4;https://www.boliga.dk/bolig/1742031;https://maps.google.com/?q=55.757862,12.477492
1742127;Allerødvej 19A; 3450 Allerød;3450;5245000;148;772;6;0;1924;D;4343;40;0.59;2021-01-27 00:00:00;4;https://www.boliga.dk/bolig/1742127;https://maps.google.com/?q=55.867047,12.359538
1742195;Hjorthøj 23; 2800 Kongens Lyngby;2800;5495000;112;715;4;0;1965;D;5581;0;3.76;2021-01-27 00:00:00;4;https://www.boliga.dk/bolig/1742195;https://maps.google.com/?q=55.796061,12.537204
1742044;Kirke Værløsevej 44A; 3500 Værløse;3500;5500000;144;788;4;0;1964;D;4263;0;2.9;2021-01-27 00:00:00;4;https://www.boliga.dk/bolig/1742044;https://maps.google.com/?q=55.7852,12.3274708
1741918;Birkedal 19; 2800 Kongens Lyngby;2800;6150000;112;659;5;0;1957;E;5454;66;1.53;2021-01-26 00:00:00;5;https://www.boliga.dk/bolig/1741918;https://maps.google.com/?q=55.76155,12.481781
1741708;Stormly 28; 3500 Værløse;3500;6950000;173;845;6;0;1964;D;5416;0;3.54;2021-01-26 00:00:00;5;https://www.boliga.dk/bolig/1741708;https://maps.google.com/?q=55.75805,12.409151
1741923;Trongårdsparken 53; 2800 Kongens Lyngby;2800;6995000;149;1200;4;0;1964;D;6455;0;1.94;2021-01-26 00:00:00;5;https://www.boliga.dk/bolig/1741923;https://maps.google.com/?q=55.775785,12.53089
1741888;Enighedsvej 3; 2800 Kongens Lyngby;2800;8495000;157;1079;5;0;1906;F;6082;23;82.32;2021-01-26 00:00:00;5;https://www.boliga.dk/bolig/1741888;https://maps.google.com/?q=55.064848,12.102834
1741454;Gl Lyngevej 10; 3450 Allerød;3450;3200000.0;140.0;850.0;4.0;0.0;1920.0;D;4474.0;0.0;1.43;2021-01-23 00:00:00;8;https://www.boliga.dk/bolig/1741454;https://maps.google.com/?q=55.8617374,12.3440905
1741385;Agermånevej 1; 2800 Kongens Lyngby;2800;6995000.0;135.0;493.0;5.0;0.0;1936.0;E;5037.0;74.0;124.33;2021-01-23 00:00:00;8;https://www.boliga.dk/bolig/1741385;https://maps.google.com/?q=54.695906,11.957368
1741153;Skovridergårdsvej 21; 2830 Virum;2830;7250000.0;164.0;800.0;5.0;0.0;1958.0;E;6404.0;0.0;0.46;2021-01-23 00:00:00;8;https://www.boliga.dk/bolig/1741153;https://maps.google.com/?q=55.800083,12.473888
1740944;Ryetvej 66; 3500 Værløse;3500;5650000.0;157.0;1071.0;5.0;0.0;1963.0;C;4982.0;73.0;1.14;2021-01-22 00:00:00;9;https://www.boliga.dk/bolig/1740944;https://maps.google.com/?q=55.790001,12.360768
1740945;Nørrevænget 102; 3500 Værløse;3500;5895000.0;187.0;1027.0;6.0;0.0;1977.0;C;5121.0;0.0;1.22;2021-01-22 00:00:00;9;https://www.boliga.dk/bolig/1740945;https://maps.google.com/?q=55.791546,12.362151
